"lon","lat"
-77.1945247,41.2033216
-122.3320708,47.6062095
-82.6402915,27.7676008
-123.8264512,46.5180824
-76.7158012,40.1109277
-93.0899578,44.9537029
-43.1728965,-22.9068467
-80.264593,43.5549217
-77.0909809,38.8816208
-82.907123,40.4172871
-120.7401385,47.7510741
-122.2011075,40.1998777
-80.1625463,25.9331488
30.3431869,37.6906551
-77.0368707,38.9071923
-95.9979883,41.2523634
-95.712891,37.09024
-105.1019275,40.1672068
-86.1349019,40.2671941
-99.9018131,31.9685988
-116.419389,34.9592083
-86.39027,35.8456213
-83.0457538,42.331427
-43.0398345,-22.6566022
-82.4571776,27.950575
-76.8967043,34.9032325
-83.7430378,42.2808256
-73.986885,40.720418
-110.926479,32.2217429
-77.0368707,38.9071923
-80.8431267,35.2270869
-95.9137108,36.1060328
-43.1728965,-22.9068467
-89.3985283,40.6331249
-105.084423,40.5852602
-73.087749,41.6032207
-82.5436722,27.763383
-81.8661442,28.0582985
-81.5157535,27.6648274
-85.6023643,44.3148443
-77.0909809,38.8816208
-84.7699385,34.7659145
-90.48344,41.56085
-75.4007058,39.9868904
-89.574563,44.5235792
-97.4974838,25.9017472
-95.712891,37.09024
-121.2880059,38.7521235
-88.7878678,43.7844397
-122.286865,38.2975381
-82.4571776,27.950575
-90.9562125,30.4868564
-81.8723084,26.640628
-79.7919754,36.0726354
-95.712891,37.09024
-77.6109219,43.16103
-95.712891,37.09024
-77.0441143,35.108493
-74.0059728,40.7127753
-123.8264512,46.5180824
-83.2396612,42.7844752
-94.5785667,39.0997265
-74.0059728,40.7127753
-81.0998342,32.0835407
-98.338212,29.501988
-118.2436849,34.0522342
-88.314761,36.6103334
-43.1728965,-22.9068467
-122.4194155,37.7749295
-83.7802214,42.5294773
-77.5063739,37.665978
-87.0091742,34.2248222
-74.0059728,40.7127753
-122.272747,37.8715926
-82.6501332,34.5034394
-73.9441579,40.6781784
-70.6692655,-33.4488897
-77.0368707,38.9071923
-77.0368707,38.9071923
-91.8318334,35.20105
-119.4179324,36.778261
-71.0588801,42.3600825
-74.0059728,40.7127753
-82.3687039,27.9311339
-77.0368707,38.9071923
-94.1493911,36.1278679
28.3929417,-25.6051205
-16.2518467,28.4636296
-76.6412712,39.0457549
-85.8999661,33.5556614
-111.5495777,33.4150485
-86.7816016,36.1626638
4.4024643,51.2194475
-82.9000751,32.1656221
-87.8517253,41.8239203
-43.1728965,-22.9068467
-95.992775,36.1539816
-71.5723953,43.1938516
-90.1848103,32.2987573
-121.6555013,36.6777372
-121.4943996,38.5815719
-93.6091064,41.6005448
-95.712891,37.09024
-84.0712997,34.0514898
-117.1610838,32.715738
-39.3206241,-5.4983977
-111.0937311,39.3209801
-89.2903392,31.3271189
-81.3792365,28.5383355
-97.1080656,32.735687
-85.3096801,35.0456297
-82.907123,40.4172871
-120.7401385,47.7510741
-77.0368707,38.9071923
-99.9018131,31.9685988
-95.712891,37.09024
-77.1945247,41.2033216
-51.92528,-14.235004
-74.0086323,40.7162692
-92.1004852,46.7866719
-38.5014136,-12.9722184
-81.7328542,28.7097167
8.4036527,49.0068901
-83.6324022,32.8406946
-80.8431267,35.2270869
-71.636864,43.3243931
-79.5355111,43.8049072
-77.0909809,38.8816208
-71.2356113,42.3764852
-122.5210234,38.3497465
-85.2519035,39.0719988
-80.1386547,26.8233946
-43.1728965,-22.9068467
-83.9207392,35.9606384
-97.7430608,30.267153
98.6722227,3.5951956
-43.1728965,-22.9068467
-106.6700458,52.1332144
-117.1610838,32.715738
-87.6297982,41.8781136
7.6615938,51.4332367
-43.1728965,-22.9068467
-74.0059728,40.7127753
-99.9018131,31.9685988
-110.926479,32.2217429
-95.712891,37.09024
-105.7820674,39.5500507
-90.1994042,38.6270025
-82.907123,40.4172871
-81.3792365,28.5383355
-72.9278835,41.308274
-111.0937311,34.0489281
-43.1728965,-22.9068467
-104.8970678,39.536482
-85.6023643,44.3148443
-91.8318334,37.9642529
-101.8312969,35.2219971
-118.2436849,34.0522342
-122.3320708,47.6062095
-89.5181476,37.3058839
-66.2543293,18.4444709
-86.80249,33.5206608
-81.3792365,28.5383355
-84.521041,39.298855
-74.0059728,40.7127753
-118.2436849,34.0522342
-95.712891,37.09024
-84.3879824,33.7489954
-95.712891,37.09024
-74.0059728,40.7127753
-77.1945247,41.2033216
-99.9018131,31.9685988
-0.196612,51.903761
-5.0527125,50.2660471
-86.7816016,36.1626638
-50.3433394,-14.0990364
-122.2711137,37.8043637
-3.7346728,51.691743
-95.712891,37.09024
-43.1728965,-22.9068467
-70.3975022,-23.6509279
-114.7420408,44.0682019
-82.0056024,30.5131593
-43.1728965,-22.9068467
-73.212072,44.4758825
-74.0059728,40.7127753
-96.1816626,38.403903
-117.3961564,33.9533487
101.975766,4.210484
-122.4852507,37.8590937
-85.1393513,41.079273
-115.1398296,36.1699412
-77.6077865,38.204165
-80.0926014,40.538026
100.3327617,5.4163459
-95.712891,37.09024
0.407962,52.24488
-2.2668382,52.2545225
-80.1373174,26.1224386
-79.8136446,35.7079146
-75.1652215,39.9525839
-74.0059728,40.7127753
-71.0161643,42.5950939
-72.5753869,44.2600593
-9.1393366,38.7222524
-122.0575434,37.387474
-118.4396756,34.1825782
-112.5347775,46.0038232
-76.1474244,43.0481221
-74.0059728,40.7127753
27.8540323,-26.2485377
-118.1331593,33.9401088
-76.1474244,43.0481221
-97.092877,35.0077519
-81.6326234,38.3498195
-83.017962,40.0931191
-71.3824374,42.4072107
-122.6269768,47.5650067
-43.1728965,-22.9068467
-77.0368707,38.9071923
-83.1582451,40.0333961
-42.9756194,-22.416956
-43.1728965,-22.9068467
-74.0059728,40.7127753
-3.74922,40.463667
-123.7079417,48.7786908
-39.736577,-18.5887732
-0.3762881,39.4699075
-87.6297982,41.8781136
-95.2609213,32.2959337
-2.0727839,53.7190281
-85.3096801,35.0456297
-79.9958864,40.4406248
3.0175712,39.6952629
-77.0368707,38.9071923
-86.8752869,40.4167022
14.3757985,40.6262925
-74.0059728,40.7127753
-97.5164276,35.4675602
-80.0736533,36.1198588
4.3517211,50.8503463
116.4073963,39.9041999
-73.258821,42.335961
-75.3854728,38.6901134
-84.2807329,30.4382559
-95.3698028,29.7604267
106.8650395,-6.17511
-75.6054882,39.9606643
-79.0192997,35.7595731
-92.2634206,14.9055599
-77.0368707,38.9071923
-2.2294172,53.4103463
-97.1330683,33.2148412
101.5037611,3.0696089
-99.9018131,31.9685988
-85.649841,31.977196
-96.7969879,32.7766642
-111.7185451,40.3169235
-95.712891,37.09024
105.318756,61.52401
-95.9515134,36.7520935
-79.9310512,32.7764749
101.4455621,3.044917
-90.1994042,38.6270025
110.3592127,1.5532783
-92.3340724,38.9517053
-96.9253004,35.3272928
24.684866,-22.328474
-95.712891,37.09024
-88.9936489,40.4897866
-116.9114215,34.2438963
-78.8783689,42.8864468
101.6720895,3.1922257
-84.3615555,34.0232431
-74.0059728,40.7127753
-100.3161126,25.6866142
5.5564857,53.1888206
-1.9927105,51.3491996
-122.6269768,47.5650067
-99.9018131,31.9685988
-118.2436849,34.0522342
-2.13125,49.214439
-95.712891,37.09024
-99.9018131,31.9685988
-43.9508324,-12.7594434
-97.6982272,30.7591685
-80.4139393,37.2295733
-74.0059728,40.7127753
-106.6055534,35.0853336
-81.5157535,27.6648274
-51.92528,-14.235004
-84.4277001,33.6407282
-85.6023643,44.3148443
-42.6279835,-22.7186089
-2.2380335,51.8642112
-76.805345,39.132015
-64.6334643,10.2007985
-80.1386547,26.8233946
-84.1146086,33.7341374
-74.0059728,40.7127753
-71.0588801,42.3600825
110.3561287,-7.8156307
12.3698636,50.0795334
-99.9018131,31.9685988
-112.0740373,33.4483771
-81.5157535,27.6648274
-46.6333094,-23.5505199
-5.0527125,50.2660471
-85.7371847,38.2775702
11.8767611,45.4064349
-98.4842465,39.011902
-75.5276699,38.9108325
-97.736813,30.265881
-77.39628,25.03428
-84.3879824,33.7489954
-74.90989,40.6367682
-96.80111,33.2362278
-84.3879824,33.7489954
-43.2410248,-22.9325728
-43.1728965,-22.9068467
-75.1652215,39.9525839
-80.8431267,35.2270869
-122.4194155,37.7749295
-75.3099375,40.0688309
-73.8124984,40.6764003
-121.9514666,49.1579401
-88.7878678,43.7844397
-81.5157535,27.6648274
-91.9623327,30.9842977
-43.1728965,-22.9068467
-99.7040535,32.3399462
-122.1430195,37.4418834
-105.7530705,53.2033494
-78.6381787,35.7795897
-118.2436849,34.0522342
-120.7401385,47.7510741
-95.712891,37.09024
73.1349605,31.4503662
-78.6439286,35.774574
-122.3320708,47.6062095
-85.6023643,44.3148443
-117.1610838,32.715738
-43.1728965,-22.9068467
-74.0059728,40.7127753
-96.7969879,32.7766642
-77.44211,39.752136
-43.1728965,-22.9068467
-111.7957645,40.3768954
-43.1728965,-22.9068467
-122.1613454,37.4450327
-43.1728965,-22.9068467
-87.6297982,41.8781136
-43.9352376,-19.9245018
-78.6568942,37.4315734
-73.9441579,40.6781784
-77.0368707,38.9071923
-91.9623327,30.9842977
-97.5164276,35.4675602
-76.3452218,37.0298687
-102.552784,23.634501
-81.3124341,29.9012437
-122.6764815,45.5230622
-74.0059728,40.7127753
28.061498,-26.209254
-67.9976012,46.638998
-71.0588801,42.3600825
-43.1728965,-22.9068467
54.3773438,24.453884
-86.158068,39.768403
-43.2957776,-22.895332
-43.2667767,-22.8486837
100.5017651,13.7563309
-117.6839334,33.527613
-77.0947092,38.984652
-43.1728965,-22.9068467
-81.655651,30.3321838
-71.0994968,42.3875968
-77.0368707,38.9071923
-95.712891,37.09024
-74.1723667,40.735657
-101.1933423,20.1264558
-74.0059728,40.7127753
-43.1728965,-22.9068467
-74.0145997,40.70533
-92.3340724,38.9517053
-43.1728965,-22.9068467
-74.0059728,40.7127753
-87.6297982,41.8781136
-41.9463785,-22.5272615
-76.1474244,43.0481221
-91.1403196,30.4582829
-99.9018131,31.9685988
-82.3940104,34.8526176
-2.3444786,50.7487635
-86.5174096,39.1640768
101.4455621,3.044917
-89.9651186,41.809751
-73.9441579,40.6781784
-73.9712488,40.7830603
-95.2010447,29.5293998
150.5807485,-34.5580165
-1.1581086,52.9547832
-94.6858998,46.729553
-105.7820674,39.5500507
-86.1584923,39.7645091
-76.1474244,43.0481221
-118.2436849,34.0522342
-43.1728965,-22.9068467
-87.6297982,41.8781136
-99.9018131,31.9685988
-74.0059728,40.7127753
-74.1979458,39.9537358
-122.8231915,47.0342629
-75.1652215,39.9525839
-43.1728965,-22.9068467
-122.3320708,47.6062095
-87.6297982,41.8781136
-49.2653819,-25.4244287
-43.3053106,-22.7862985
-118.286336,34.0240113
-79.9958864,40.4406248
-87.0352831,35.6150716
120.9842195,14.5995124
-94.658108,39.022807
-88.1535352,41.7508391
-43.1728965,-22.9068467
-95.712891,37.09024
-72.3320051,41.5756728
-118.2436849,34.0522342
-87.6297982,41.8781136
-79.2297603,34.7332178
-73.9865533,40.7263542
-96.6388833,32.912624
-89.6662063,37.3822732
-95.712891,37.09024
-95.370026,35.7475692
-73.8739659,40.7769271
-88.4153847,44.2619309
-48.8463832,-26.3044084
-82.6081599,27.4409144
-82.1617883,34.1954001
-1.77761,52.411811
-86.0158654,42.8120578
-60.0217314,-3.1190275
-74.0059728,40.7127753
-97.4780954,35.6528323
33.6557378,-13.9956386
-83.1140771,40.0992294
-73.8648268,40.8447819
-73.8507279,40.6794072
106.8340911,-6.1864864
-48.114201,-15.821435
-75.700929,45.4235937
-118.2436849,34.0522342
-87.687761,41.921774
-75.977985,36.8529263
-95.3698028,29.7604267
-73.9712488,40.7830603
-74.0059728,40.7127753
-95.712891,37.09024
-104.990251,39.7392358
-74.0059728,40.7127753
-95.2352501,38.9716689
-78.8783689,42.8864468
-121.4943996,38.5815719
-77.0368707,38.9071923
-73.5387341,41.0534302
-89.3985283,40.6331249
-80.8515964,34.9930956
-93.2922989,37.2089572
-71.0588801,42.3600825
-117.7499909,34.055103
-95.2352501,38.9716689
-95.712891,37.09024
-88.3053525,41.8875281
-42.9161467,-22.7749824
-92.919667,41.400595
-97.6050522,35.4589926
-95.2352501,38.9716689
-75.1652215,39.9525839
-95.3698028,29.7604267
-71.0707389,42.3587999
-43.1728965,-22.9068467
-81.7948103,26.1420358
-43.1728965,-22.9068467
-95.992775,36.1539816
-81.3792365,28.5383355
-81.6943605,41.49932
-83.072066,42.4833315
-79.0192997,35.7595731
-71.0588801,42.3600825
-75.1652215,39.9525839
-95.3698028,29.7604267
-84.4172666,39.3321262
-118.281693,33.8316745
-79.1422464,37.4137536
-70.6692655,-33.4488897
-72.5282982,42.0134038
-119.097171,46.240541
-122.4194155,37.7749295
-80.9369983,29.0963729
-99.9018131,31.9685988
-75.583888,6.17911
-119.4179324,36.778261
-105.7820674,39.5500507
-89.3985283,40.6331249
-118.2436849,34.0522342
-71.0588801,42.3600825
-43.1728965,-22.9068467
-72.9278835,41.308274
-73.567256,45.5016889
-121.4943996,38.5815719
-81.5157535,27.6648274
-104.6587821,24.5592665
-90.0489801,35.1495343
-71.0663322,42.3340959
-70.6504896,-33.4375545
-95.3698028,29.7604267
-76.6121893,39.2903848
-81.9495331,26.5628537
-90.0489801,35.1495343
-70.6692655,-33.4488897
-41.2513685,-19.3244052
-99.9018131,43.9695148
-91.7696191,38.6753205
-118.3286614,34.0928092
-78.4766781,38.0293059
-95.3698028,29.7604267
-42.3413939,-22.8728058
-87.6297982,41.8781136
-95.712891,37.09024
-1.1581086,52.9547832
121.774017,12.879721
-43.1728965,-22.9068467
-84.3879824,33.7489954
-95.3698028,29.7604267
-86.158068,39.768403
-119.4179324,36.778261
-72.6437022,41.8525984
-76.805345,39.132015
-43.1728965,-22.9068467
-73.0506972,41.485921
-74.0059728,40.7127753
116.0734568,5.980408
-110.926479,32.2217429
133.8807471,-23.698042
-51.92528,-14.235004
-76.3541274,39.9978764
-46.7446059,-23.2833504
-81.4740054,40.5206198
58.4059227,23.58589
-74.0059728,40.7127753
-79.0716958,38.149576
43.356892,42.315407
-79.0558445,35.9131996
-75.3698895,40.0415996
-87.6297982,41.8781136
-90.704279,35.8422967
-74.4056612,40.0583238
-121.8374777,39.7284944
-94.5785667,39.0997265
-51.9330558,-23.4209995
-74.0059728,40.7127753
-85.6680863,42.9633599
106.7588494,-6.1683295
-80.8431267,35.2270869
-118.255075,34.1425078
-94.658108,39.022807
-76.9423672,38.5911751
-77.0368707,38.9071923
-0.7594171,52.0406224
-95.3698028,29.7604267
-101.8551665,33.5778631
-3.827609,53.324061
24.9383791,60.1698557
-43.1728965,-22.9068467
-75.5276699,38.9108325
-43.1728965,-22.9068467
-122.4194155,37.7749295
-0.1877239,51.5058372
-76.8483061,39.0992752
-2.7044052,53.7632254
-70.6692655,-33.4488897
-80.1917902,25.7616798
-80.256595,26.1669711
-84.1645472,39.7606518
-119.9662843,37.4849377
-78.4766781,38.0293059
-102.552784,23.634501
-83.0457538,42.331427
-93.2650108,44.977753
-1.880769,50.719164
-70.6692655,-33.4488897
-119.4179324,36.778261
-95.712891,37.09024
-70.6692655,-33.4488897
0.121817,52.205337
-43.1728965,-22.9068467
-87.6297982,41.8781136
-102.552784,23.634501
-51.92528,-14.235004
-118.4911912,34.0194543
-90.0489801,35.1495343
-85.7466439,39.9975414
-91.7715303,37.948544
-111.0937311,34.0489281
11.5819805,48.1351253
-85.8552161,31.3151708
-95.3698028,29.7604267
-73.087749,41.6032207
28.1122679,-26.2707593
-77.4360481,37.5407246
-74.0059728,40.7127753
-95.3698028,29.7604267
-77.5202647,40.0506453
-99.9018131,31.9685988
-122.7140548,38.440429
-122.4194155,37.7749295
-90.0715323,29.9510658
-84.3879824,33.7489954
-95.3698028,29.7604267
-43.9352376,-19.9245018
-91.8318334,37.9642529
-77.2211717,38.9293562
-43.9374586,-19.9397119
-99.9018131,31.9685988
-86.158068,39.768403
-72.5237872,41.788109
-78.8783689,42.8864468
-74.0059728,40.7127753
77.6525578,12.9072602
-85.6023643,44.3148443
5.33248,50.93069
-92.576753,41.9627392
-80.8431267,35.2270869
-85.0766113,33.5801103
-73.087749,41.6032207
35.230644,-0.5159774
-121.8232958,38.4454641
-99.9018131,31.9685988
114.727669,4.535277
0.726706,52.041047
-71.1550451,41.7014912
-43.2959357,-22.8234412
-92.3340724,38.9517053
-43.1728965,-22.9068467
-76.6412712,39.0457549
-81.0348144,34.0007104
-106.8175387,39.1910983
146.8870751,-35.9324558
-97.2691817,32.7995738
-95.712891,37.09024
-3.17909,51.481581
-74.0059728,40.7127753
-121.1930041,38.8212889
-77.1945247,41.2033216
-82.9000751,32.1656221
-83.9207392,35.9606384
-55.9358581,-29.7445673
-74.1979458,39.9537358
-93.6091064,41.6005448
-43.1728965,-22.9068467
-88.7878678,43.7844397
120.8785658,14.2456329
-1.5623885,53.1046782
-6.2603097,53.3498053
-95.712891,37.09024
28.0473051,-26.2041028
-87.8211854,42.5847425
-118.2843088,33.7398163
-94.7335709,38.9536174
-122.0838511,37.3860517
4.469936,50.503887
-43.1728965,-22.9068467
-118.4396756,34.1825782
-89.5889864,40.6936488
-90.2915132,43.2233214
-80.8431267,35.2270869
-51.92528,-14.235004
-87.6297982,41.8781136
-76.3055144,40.0378755
11.2339934,45.5261686
-39.3206241,-5.4983977
-80.0364297,26.7056206
-118.2825403,34.0064659
-72.6850932,41.7637111
-95.712891,37.09024
-38.2744009,-10.745742
-95.3698028,29.7604267
-72.2517569,43.6422934
-71.5723953,43.1938516
-78.6381787,35.7795897
-78.6568942,37.4315734
-74.0059728,40.7127753
104.9282099,11.5563738
-81.5157535,27.6648274
-84.6154897,34.0234337
-80.9336753,26.7542312
-2.13125,49.214439
-66.590149,18.220833
-2.0571868,52.8792745
-51.1796683,-29.1634031
-121.6384731,48.9812387
-70.6692655,-33.4488897
-97.092877,35.0077519
-118.2436849,34.0522342
-88.7542254,35.8406225
-73.9828743,40.7649588
-3.6883445,40.4530541
-86.158068,39.768403
-86.5804473,35.5174913
-121.3153096,44.0581728
-78.4678382,-0.1806532
-75.1652215,39.9525839
-119.4179324,36.778261
90.356331,23.684994
-80.1917902,25.7616798
-84.5499327,33.952602
-75.1652215,39.9525839
-43.369805,-22.790968
-90.0715323,29.9510658
-44.5550308,-18.512178
-80.6081089,28.0836269
-75.1652215,39.9525839
73.7280727,18.5946911
-66.590149,18.220833
34.5093914,31.5352025
-43.2297496,-22.8134407
-43.3610277,-22.9180113
28.2292712,-25.7478676
-51.2176584,-30.0346471
-87.6297982,41.8781136
-95.712891,37.09024
-1.9823238,51.7933526
39.2375507,21.2854067
-70.1786425,42.0584412
-51.0813677,-29.991901
35.6860723,-7.768059
-76.6121893,39.2903848
-95.712891,37.09024
-118.7840935,50.3398977
-85.3049326,31.0487933
-90.0489801,35.1495343
-3.381646,51.74873
-94.5785667,39.0997265
